VaR,ES,Classes,Loss Mean
17.960176,2.335132,4,25792.50328
17.847479,2.332902,4,25792.50328
17.839993,2.336495,4,25792.50328
17.759211,2.336124,4,25792.50328
17.694454,2.335911,4,25792.50328
17.766372,2.336194,4,25792.50328
17.928136,2.334905,4,25792.50328
17.65293,2.3351,4,25792.50328
18.145956,2.336027,4,25792.50328
18.098732,2.337794,4,25792.50328
18.024093,2.334679,4,25792.50328
17.682081,2.333568,4,25792.50328
17.78395,2.33399,4,25792.50328
17.80377,2.3335,4,25792.50328
17.856616,2.333857,4,25792.50328
17.701561,2.337245,4,25792.50328
18.012018,2.337342,4,25792.50328
17.994232,2.336494,4,25792.50328
17.998539,2.339369,4,25792.50328
17.966282,2.337457,4,25792.50328
17.65401,2.33353,4,25792.50328
17.602542,2.332076,4,25792.50328
18.138411,2.337513,4,25792.50328
17.645151,2.334776,4,25792.50328
18.154004,2.334497,4,25792.50328
18.180335,2.339177,4,25792.50328
18.490692,2.339951,4,25792.50328
15.53906,2.14705,5,24750.14871
15.337409,2.144309,5,24750.14871
15.348685,2.149737,5,24750.14871
15.283833,2.141634,5,24750.14871
15.793448,2.150342,5,24750.14871
15.487471,2.143979,5,24750.14871
15.470543,2.146614,5,24750.14871
15.636728,2.146076,5,24750.14871
15.586214,2.147991,5,24750.14871
15.323671,2.145528,5,24750.14871
15.505973,2.145629,5,24750.14871
15.411385,2.142958,5,24750.14871
15.501212,2.145361,5,24750.14871
15.515901,2.144182,5,24750.14871
15.295823,2.144097,5,24750.14871
15.476025,2.146265,5,24750.14871
15.646013,2.145226,5,24750.14871
15.22231,2.14561,5,24750.14871
15.397807,2.145784,5,24750.14871
15.638016,2.147111,5,24750.14871
15.5891,2.145284,5,24750.14871
15.240362,2.143798,5,24750.14871
15.194103,2.142642,5,24750.14871
15.645665,2.146743,5,24750.14871
15.45147,2.14508,5,24750.14871
15.628648,2.147429,5,24750.14871
15.327015,2.143635,5,24750.14871
15.301736,2.145105,5,24750.14871
15.070427,2.143798,5,24750.14871
15.421199,2.145304,5,24750.14871
15.442038,2.144739,5,24750.14871
15.432971,2.143949,5,24750.14871
15.56182,2.145692,5,24750.14871
15.5261,2.146318,5,24750.14871
15.56126,2.146196,5,24750.14871
15.219566,2.141926,5,24750.14871
15.328745,2.145025,5,24750.14871
15.569816,2.146201,5,24750.14871
15.271927,2.146386,5,24750.14871
15.65826,2.144801,5,24750.14871
15.368219,2.143193,5,24750.14871
15.547797,2.146598,5,24750.14871
15.640615,2.150436,5,24750.14871
15.429528,2.148016,5,24750.14871
15.405085,2.146779,5,24750.14871
15.272627,2.145255,5,24750.14871
15.608628,2.144283,5,24750.14871
15.312762,2.145707,5,24750.14871
15.499265,2.145365,5,24750.14871
15.321963,2.145674,5,24750.14871
15.513668,2.147512,5,24750.14871
15.468347,2.144658,5,24750.14871
15.342546,2.143234,5,24750.14871
15.252547,2.145676,5,24750.14871
15.397826,2.146613,5,24750.14871
15.504865,2.143705,5,24750.14871
15.243499,2.144753,5,24750.14871
15.230141,2.145929,5,24750.14871
15.151186,2.143433,5,24750.14871
15.206105,2.143053,5,24750.14871
15.425753,2.145419,5,24750.14871
15.578861,2.146476,5,24750.14871
15.310187,2.143162,5,24750.14871
15.853708,2.146288,5,24750.14871
15.281157,2.144352,5,24750.14871
15.492425,2.145896,5,24750.14871
15.516796,2.145011,5,24750.14871
15.753193,2.147612,5,24750.14871
15.337456,2.146706,5,24750.14871
15.568038,2.146067,5,24750.14871
15.336362,2.146105,5,24750.14871
15.545017,2.145055,5,24750.14871
15.449634,2.144484,5,24750.14871
15.170337,2.143127,5,24750.14871
15.400638,2.145504,5,24750.14871
15.353184,2.146059,5,24750.14871
15.627499,2.145422,5,24750.14871
15.34826,2.14554,5,24750.14871
15.461049,2.146207,5,24750.14871
15.47087,2.147795,5,24750.14871
15.796681,2.147303,5,24750.14871
15.433979,2.144376,5,24750.14871
15.35798,2.14484,5,24750.14871
15.36986,2.14315,5,24750.14871
15.553687,2.145328,5,24750.14871
15.594339,2.146401,5,24750.14871
15.567549,2.146992,5,24750.14871
15.014132,2.144105,5,24750.14871
15.493473,2.144845,5,24750.14871
15.130813,2.143571,5,24750.14871
15.440801,2.146434,5,24750.14871
15.551912,2.148898,5,24750.14871
15.6177,2.145201,5,24750.14871
15.553456,2.146476,5,24750.14871
15.21375,2.14706,5,24750.14871
15.437704,2.145203,5,24750.14871
15.314672,2.145549,5,24750.14871
15.181696,2.141498,5,24750.14871
15.312667,2.142779,5,24750.14871
15.581717,2.144377,5,24750.14871
15.669006,2.145984,5,24750.14871
15.3713,2.14673,5,24750.14871
15.375454,2.146601,5,24750.14871
15.155681,2.143334,5,24750.14871
15.67461,2.14763,5,24750.14871
15.581455,2.145452,5,24750.14871
15.243305,2.143848,5,24750.14871
15.31887,2.14629,5,24750.14871
15.275837,2.145231,5,24750.14871
15.284525,2.146955,5,24750.14871
15.460707,2.147811,5,24750.14871
15.815096,2.145285,5,24750.14871
15.460774,2.144797,5,24750.14871
15.591226,2.144429,5,24750.14871
15.241919,2.143134,5,24750.14871
15.434569,2.144462,5,24750.14871
15.696892,2.145298,5,24750.14871
15.40396,2.146124,5,24750.14871
15.461627,2.147273,5,24750.14871
15.095569,2.141344,5,24750.14871
15.616287,2.146753,5,24750.14871
15.509199,2.144848,5,24750.14871
15.522459,2.146581,5,24750.14871
15.464264,2.147454,5,24750.14871
15.503478,2.144362,5,24750.14871
15.311281,2.141836,5,24750.14871
15.523305,2.145228,5,24750.14871
15.226792,2.146964,5,24750.14871
15.47061,2.14617,5,24750.14871
15.5015,2.146837,5,24750.14871
15.431982,2.145325,5,24750.14871
15.556209,2.143942,5,24750.14871
15.33148,2.144352,5,24750.14871
15.562287,2.146311,5,24750.14871
15.48857,2.146933,5,24750.14871
15.491512,2.144525,5,24750.14871
15.08645,2.14532,5,24750.14871
15.470047,2.148472,5,24750.14871
15.147622,2.143659,5,24750.14871
15.252505,2.143432,5,24750.14871
15.710171,2.144204,5,24750.14871
15.33878,2.144659,5,24750.14871
15.321521,2.145452,5,24750.14871
15.314071,2.144049,5,24750.14871
15.38015,2.14536,5,24750.14871
15.642181,2.145363,5,24750.14871
15.349163,2.146717,5,24750.14871
15.8846,2.149296,5,24750.14871
15.628505,2.146138,5,24750.14871
15.425277,2.144903,5,24750.14871
15.496324,2.145291,5,24750.14871
15.365931,2.145965,5,24750.14871
15.550935,2.144882,5,24750.14871
15.579342,2.145639,5,24750.14871
15.282202,2.144971,5,24750.14871
15.429162,2.145238,5,24750.14871
15.320862,2.144517,5,24750.14871
15.527023,2.146664,5,24750.14871
15.22455,2.143701,5,24750.14871
15.57593,2.146602,5,24750.14871
15.408274,2.146189,5,24750.14871
15.322175,2.144761,5,24750.14871
15.357426,2.145151,5,24750.14871
15.71155,2.147395,5,24750.14871
15.627808,2.144842,5,24750.14871
15.535577,2.145385,5,24750.14871
15.315581,2.145932,5,24750.14871
15.424136,2.144735,5,24750.14871
15.335595,2.148426,5,24750.14871
15.38393,2.14302,5,24750.14871
15.58358,2.145828,5,24750.14871
15.506035,2.146131,5,24750.14871
15.332516,2.144777,5,24750.14871
15.696925,2.143842,5,24750.14871
15.63657,2.146034,5,24750.14871
15.08653,2.144075,5,24750.14871
15.35529,2.14335,5,24750.14871
15.29417,2.14382,5,24750.14871
15.652412,2.147528,5,24750.14871
15.439948,2.145543,5,24750.14871
15.481997,2.142994,5,24750.14871
15.32019,2.145443,5,24750.14871
15.307543,2.141603,5,24750.14871
15.217145,2.142672,5,24750.14871
15.364201,2.144077,5,24750.14871
15.486502,2.146364,5,24750.14871
15.413885,2.145966,5,24750.14871
15.413559,2.146514,5,24750.14871
15.293234,2.145127,5,24750.14871
15.58117,2.1455,5,24750.14871
15.206065,2.144563,5,24750.14871
15.309681,2.146738,5,24750.14871
15.385719,2.145381,5,24750.14871
15.48352,2.145793,5,24750.14871
15.336145,2.145426,5,24750.14871
15.558914,2.148093,5,24750.14871
15.415083,2.146965,5,24750.14871
15.462998,2.144398,5,24750.14871
15.184034,2.145206,5,24750.14871
15.21778,2.14455,5,24750.14871
13.599569,2.043287,6,24185.52387
13.833409,2.046179,6,24185.52387
13.27087,2.04279,6,24185.52387
13.511728,2.043722,6,24185.52387
13.532717,2.044781,6,24185.52387
13.416446,2.046078,6,24185.52387
13.560639,2.044218,6,24185.52387
13.476699,2.043737,6,24185.52387
13.455733,2.045647,6,24185.52387
13.656461,2.045889,6,24185.52387
13.289259,2.045051,6,24185.52387
13.393407,2.045635,6,24185.52387
13.536224,2.044068,6,24185.52387
13.2269,2.045698,6,24185.52387
13.387301,2.045764,6,24185.52387
13.481796,2.043436,6,24185.52387
13.310228,2.043296,6,24185.52387
13.230516,2.044709,6,24185.52387
13.37224,2.04419,6,24185.52387
13.450551,2.044513,6,24185.52387
13.646992,2.044491,6,24185.52387
13.46222,2.046925,6,24185.52387
13.49788,2.04485,6,24185.52387
13.826953,2.046324,6,24185.52387
13.42913,2.0434,6,24185.52387
13.62781,2.04527,6,24185.52387
13.29653,2.042922,6,24185.52387
13.626283,2.046501,6,24185.52387
13.478971,2.043386,6,24185.52387
13.335396,2.044415,6,24185.52387
13.536408,2.047179,6,24185.52387
13.62926,2.046564,6,24185.52387
13.394903,2.043805,6,24185.52387
13.398203,2.045072,6,24185.52387
13.407846,2.046085,6,24185.52387
13.399197,2.044524,6,24185.52387
13.504423,2.043684,6,24185.52387
13.388085,2.044718,6,24185.52387
13.607751,2.044016,6,24185.52387
13.356108,2.044014,6,24185.52387
13.506988,2.044039,6,24185.52387
13.642615,2.044868,6,24185.52387
13.393767,2.044025,6,24185.52387
13.492504,2.044527,6,24185.52387
13.513482,2.046859,6,24185.52387
13.475805,2.045743,6,24185.52387
13.53769,2.044125,6,24185.52387
13.724445,2.045633,6,24185.52387
13.335543,2.042328,6,24185.52387
13.423019,2.042853,6,24185.52387
13.482481,2.044827,6,24185.52387
13.4442,2.04528,6,24185.52387
13.632796,2.045207,6,24185.52387
13.460812,2.046517,6,24185.52387
13.399561,2.044306,6,24185.52387
13.296311,2.043042,6,24185.52387
13.43143,2.045049,6,24185.52387
13.61783,2.04592,6,24185.52387
13.348321,2.045919,6,24185.52387
13.739802,2.047269,6,24185.52387
13.421434,2.044258,6,24185.52387
13.531123,2.045679,6,24185.52387
13.269876,2.044692,6,24185.52387
13.5544,2.04524,6,24185.52387
13.618533,2.046693,6,24185.52387
13.650791,2.044585,6,24185.52387
13.530018,2.045269,6,24185.52387
13.46024,2.046103,6,24185.52387
13.330537,2.043756,6,24185.52387
13.489873,2.047721,6,24185.52387
13.591106,2.044292,6,24185.52387
13.343206,2.043851,6,24185.52387
13.472333,2.044799,6,24185.52387
13.521157,2.046017,6,24185.52387
13.646801,2.045341,6,24185.52387
13.455653,2.044916,6,24185.52387
13.399431,2.045327,6,24185.52387
13.289067,2.043195,6,24185.52387
13.514574,2.045296,6,24185.52387
13.376628,2.045501,6,24185.52387
13.479758,2.046986,6,24185.52387
13.571269,2.044668,6,24185.52387
13.32634,2.044825,6,24185.52387
13.6632,2.04613,6,24185.52387
13.50112,2.04515,6,24185.52387
13.51244,2.044476,6,24185.52387
13.469364,2.045129,6,24185.52387
13.608543,2.044022,6,24185.52387
13.442463,2.044043,6,24185.52387
13.546811,2.045012,6,24185.52387
13.248117,2.043003,6,24185.52387
13.679604,2.044869,6,24185.52387
13.635139,2.047216,6,24185.52387
13.074847,2.043075,6,24185.52387
13.50268,2.045515,6,24185.52387
13.87658,2.04518,6,24185.52387
13.511397,2.045175,6,24185.52387
13.568652,2.044874,6,24185.52387
13.679767,2.045184,6,24185.52387
13.633797,2.044913,6,24185.52387
13.503445,2.045631,6,24185.52387
13.51648,2.04513,6,24185.52387
13.736994,2.045291,6,24185.52387
13.625231,2.047136,6,24185.52387
13.540643,2.045359,6,24185.52387
13.484033,2.044372,6,24185.52387
13.3751,2.044801,6,24185.52387
13.845459,2.045519,6,24185.52387
13.53383,2.046946,6,24185.52387
13.392298,2.045212,6,24185.52387
13.42289,2.04613,6,24185.52387
13.576343,2.044977,6,24185.52387
13.673115,2.044197,6,24185.52387
13.7512,2.0453,6,24185.52387
13.48743,2.044569,6,24185.52387
13.526342,2.045204,6,24185.52387
13.30862,2.044345,6,24185.52387
13.756856,2.046599,6,24185.52387
13.586543,2.047056,6,24185.52387
13.55323,2.04437,6,24185.52387
13.39983,2.042855,6,24185.52387
13.696922,2.046017,6,24185.52387
13.41682,2.04556,6,24185.52387
13.233764,2.042533,6,24185.52387
13.537999,2.045531,6,24185.52387
13.581875,2.045039,6,24185.52387
13.413928,2.046399,6,24185.52387
13.51749,2.045273,6,24185.52387
13.575162,2.044489,6,24185.52387
13.268391,2.043273,6,24185.52387
13.53505,2.044724,6,24185.52387
13.345974,2.044696,6,24185.52387
13.197688,2.044519,6,24185.52387
13.388181,2.044225,6,24185.52387
13.467254,2.043471,6,24185.52387
13.546701,2.046174,6,24185.52387
13.525253,2.044657,6,24185.52387
13.77731,2.046961,6,24185.52387
13.581021,2.046132,6,24185.52387
13.620416,2.044575,6,24185.52387
13.200082,2.045536,6,24185.52387
13.476128,2.046203,6,24185.52387
13.545338,2.045451,6,24185.52387
13.74579,2.04709,6,24185.52387
13.569977,2.044111,6,24185.52387
13.43398,2.04505,6,24185.52387
13.707237,2.045174,6,24185.52387
13.65354,2.04646,6,24185.52387
13.317548,2.045747,6,24185.52387
13.44087,2.045031,6,24185.52387
13.310689,2.043487,6,24185.52387
13.347668,2.043456,6,24185.52387
13.764952,2.046319,6,24185.52387
13.642992,2.047222,6,24185.52387
13.232868,2.044409,6,24185.52387
13.572049,2.044841,6,24185.52387
13.355247,2.046133,6,24185.52387
13.266078,2.042313,6,24185.52387
13.399088,2.045142,6,24185.52387
13.71053,2.04602,6,24185.52387
13.381621,2.044128,6,24185.52387
13.420766,2.045572,6,24185.52387
13.396607,2.044213,6,24185.52387
13.485796,2.043293,6,24185.52387
13.284398,2.044403,6,24185.52387
13.475528,2.045594,6,24185.52387
13.484328,2.045801,6,24185.52387
13.449074,2.043465,6,24185.52387
13.392259,2.045149,6,24185.52387
13.443864,2.045708,6,24185.52387
13.673583,2.046326,6,24185.52387
13.397291,2.044079,6,24185.52387
13.467905,2.043356,6,24185.52387
13.740156,2.047067,6,24185.52387
13.505552,2.045792,6,24185.52387
13.575744,2.046122,6,24185.52387
13.391451,2.044712,6,24185.52387
13.390043,2.045312,6,24185.52387
13.476265,2.045621,6,24185.52387
13.355674,2.045555,6,24185.52387
13.411668,2.042027,6,24185.52387
13.709963,2.045793,6,24185.52387
13.77097,2.046665,6,24185.52387
13.313869,2.045274,6,24185.52387
13.440192,2.043714,6,24185.52387
13.289522,2.043418,6,24185.52387
13.48346,2.04406,6,24185.52387
13.445477,2.043622,6,24185.52387
13.458043,2.045791,6,24185.52387
13.554147,2.046044,6,24185.52387
13.442927,2.045896,6,24185.52387
13.54002,2.045435,6,24185.52387
13.47008,2.04484,6,24185.52387
13.494873,2.045033,6,24185.52387
13.279063,2.046288,6,24185.52387
13.302534,2.043111,6,24185.52387
13.717376,2.046247,6,24185.52387
13.3693,2.044744,6,24185.52387
13.788895,2.048928,6,24185.52387
13.397831,2.046885,6,24185.52387
15.15987,2.1804,7,24256.61301
15.160851,2.177177,7,24256.61301
15.28506,2.178352,7,24256.61301
15.524962,2.180337,7,24256.61301
15.294037,2.178216,7,24256.61301
15.330748,2.179103,7,24256.61301
15.057822,2.179946,7,24256.61301
15.168526,2.179819,7,24256.61301
15.27193,2.17984,7,24256.61301
15.332498,2.180745,7,24256.61301
15.284202,2.179737,7,24256.61301
15.473662,2.182095,7,24256.61301
15.00115,2.1775,7,24256.61301
15.1248,2.178441,7,24256.61301
15.107659,2.179373,7,24256.61301
15.049711,2.177524,7,24256.61301
15.203984,2.179096,7,24256.61301
15.349215,2.177686,7,24256.61301
14.907493,2.176999,7,24256.61301
15.177219,2.177967,7,24256.61301
15.106801,2.180709,7,24256.61301
15.066585,2.179272,7,24256.61301
15.250356,2.179925,7,24256.61301
15.351723,2.179601,7,24256.61301
14.930043,2.175493,7,24256.61301
14.866286,2.178035,7,24256.61301
14.962177,2.176117,7,24256.61301
15.232095,2.180702,7,24256.61301
15.304112,2.179434,7,24256.61301
15.201573,2.179957,7,24256.61301
15.307451,2.181023,7,24256.61301
15.243717,2.177278,7,24256.61301
15.267725,2.177447,7,24256.61301
15.032572,2.179049,7,24256.61301
15.240319,2.179054,7,24256.61301
15.190079,2.177604,7,24256.61301
15.112078,2.178571,7,24256.61301
15.34849,2.178712,7,24256.61301
15.225485,2.179641,7,24256.61301
15.444202,2.181721,7,24256.61301
14.963063,2.178466,7,24256.61301
15.213378,2.179391,7,24256.61301
15.123554,2.178663,7,24256.61301
15.207111,2.180407,7,24256.61301
14.895679,2.176328,7,24256.61301
15.251959,2.180281,7,24256.61301
15.121479,2.179205,7,24256.61301
15.290244,2.179245,7,24256.61301
15.184219,2.179346,7,24256.61301
15.276159,2.179588,7,24256.61301
15.284746,2.180175,7,24256.61301
15.17359,2.18038,7,24256.61301
15.00844,2.178624,7,24256.61301
15.336736,2.180073,7,24256.61301
15.414634,2.181398,7,24256.61301
15.094293,2.178839,7,24256.61301
14.919474,2.177099,7,24256.61301
14.776222,2.176853,7,24256.61301
15.292263,2.180857,7,24256.61301
15.33739,2.180759,7,24256.61301
15.238083,2.180619,7,24256.61301
15.484869,2.178571,7,24256.61301
15.458915,2.179578,7,24256.61301
15.410413,2.180901,7,24256.61301
15.462517,2.181142,7,24256.61301
15.054013,2.177153,7,24256.61301
15.195571,2.180881,7,24256.61301
15.49797,2.180213,7,24256.61301
15.040282,2.179467,7,24256.61301
14.973288,2.179056,7,24256.61301
15.169182,2.178284,7,24256.61301
15.312758,2.179848,7,24256.61301
15.381321,2.179064,7,24256.61301
15.21138,2.178317,7,24256.61301
15.083332,2.178814,7,24256.61301
15.214849,2.180859,7,24256.61301
15.088541,2.178045,7,24256.61301
15.04747,2.178858,7,24256.61301
14.865061,2.180049,7,24256.61301
15.074844,2.179585,7,24256.61301
15.271057,2.179636,7,24256.61301
15.344962,2.175922,7,24256.61301
15.263159,2.179219,7,24256.61301
15.001401,2.177583,7,24256.61301
14.762192,2.175915,7,24256.61301
15.426294,2.181008,7,24256.61301
15.037442,2.177713,7,24256.61301
15.078983,2.178501,7,24256.61301
14.960725,2.177725,7,24256.61301
14.8409,2.1786,7,24256.61301
15.081386,2.178619,7,24256.61301
15.253176,2.178402,7,24256.61301
15.340024,2.180243,7,24256.61301
15.0553,2.179,7,24256.61301
15.225924,2.180176,7,24256.61301
15.189756,2.178239,7,24256.61301
15.146055,2.179414,7,24256.61301
15.0844,2.17963,7,24256.61301
15.421641,2.179728,7,24256.61301
15.305805,2.179611,7,24256.61301
15.05639,2.17725,7,24256.61301
15.272745,2.180351,7,24256.61301
15.276591,2.178231,7,24256.61301
14.865363,2.178106,7,24256.61301
15.24466,2.177263,7,24256.61301
14.987254,2.178452,7,24256.61301
15.011243,2.178389,7,24256.61301
15.081218,2.179822,7,24256.61301
15.07695,2.17831,7,24256.61301
15.121906,2.179028,7,24256.61301
15.198816,2.179566,7,24256.61301
15.239464,2.180205,7,24256.61301
15.027408,2.178181,7,24256.61301
14.909956,2.177636,7,24256.61301
15.204782,2.180223,7,24256.61301
15.148902,2.178838,7,24256.61301
15.381523,2.179763,7,24256.61301
15.152067,2.179516,7,24256.61301
15.372691,2.178293,7,24256.61301
15.093813,2.176094,7,24256.61301
15.073274,2.178039,7,24256.61301
15.436091,2.178194,7,24256.61301
15.254146,2.178576,7,24256.61301
15.193876,2.177918,7,24256.61301
15.285528,2.181818,7,24256.61301
15.29644,2.17832,7,24256.61301
14.8902,2.178712,7,24256.61301
15.129573,2.179078,7,24256.61301
15.502833,2.179819,7,24256.61301
15.65749,2.17885,7,24256.61301
15.366033,2.179988,7,24256.61301
15.025165,2.179502,7,24256.61301
15.12481,2.178985,7,24256.61301
15.036496,2.176416,7,24256.61301
15.22174,2.18104,7,24256.61301
15.240967,2.179752,7,24256.61301
